id,SalePrice
1612,172087.7012083525
1613,161219.50451432265
1614,133393.76458595778
1615,91913.42504543782
1616,68035.98479328305
1617,93842.48732799372
1618,122962.93350517552
1619,138883.3942859921
1620,160320.95652107167
1621,136392.66416121542
1622,133220.35641358816
1623,293995.66100610344
1624,219232.96751803267
1625,131029.39374590645
1626,174551.6856905617
1627,183436.9617539511
1628,275852.8991698088
1629,178689.72738972367
1630,338243.84940181964
1631,219296.3107026244
1632,245078.73620275402
1633,173890.19174463686
1634,181374.81203729595
1635,180527.4642660062
1636,150950.47914112828
1637,178781.42322710188
1638,215756.31074216604
1639,184329.51811337247
1640,269941.0138331255
1641,181219.53502525433
1642,210413.87074609188
1643,220208.28053076047
1644,221789.88849033107
1645,180774.61680050107
1646,152194.4080199358
1647,170353.31801732065
1648,130254.11129431438
1649,140950.68130817055
1650,115911.22147376658
1651,126122.14521378856
1652,96777.17249965803
1653,98821.39291328374
1654,149522.48047933262
1655,159959.42366777867
1656,147721.88503922784
1657,149522.48047933262
1658,144038.82582682453
1659,158360.70554325168
1660,141373.0160557089
1661,386601.79633971746
1662,373653.7199816242
1663,370652.8071631368
1664,340935.38258902944
1665,311280.227098327
1666,340821.9094691926
1667,356792.2358646283
1668,337738.8566693107
1669,281670.9524071198
1670,350381.5434076571
1671,263445.169899208
1672,369223.34644061525
1673,298826.66817841167
1674,250541.76351114077
1675,177924.20780018606
1676,179676.39883938135
1677,225636.05416116543
1678,323975.1345608659
1679,351670.30902270577
1680,328212.2898921743
1681,261267.97687665667
1682,320841.7037832435
1683,182063.32654825275
1684,174869.36992267676
1685,167229.17030715218
1686,174265.1027308446
1687,169339.57415345672
1688,185122.35652221524
1689,184991.7462442481
1690,187785.25812477505
1691,178364.11196788892
1692,294992.21972888795
1693,167052.85367804917
1694,176506.4326110588
1695,169892.0094117963
1696,270367.41592221893
1697,173700.84383531977
1698,369610.04175165767
1699,315452.0613618618
1700,245226.16972911652
1701,262107.2305839821
1702,256177.87082394003
1703,255875.2330081817
1704,293838.3042652213
1705,240542.6100357784
1706,340184.57829774736
1707,222971.5110473784
1708,208887.66040709638
1709,255003.15480873283
1710,221205.0548055115
1711,266903.6036962683
1712,266809.98642075545
1713,252201.74476214626
1714,213614.415988743
1715,202090.62384644907
1716,181804.30491586475
1717,175849.6977943469
1718,138837.59542561485
1719,197729.95399482906
1720,246424.2471038288
1721,175103.463775032
1722,135227.0992558474
1723,152655.0191430123
1724,217517.2426197674
1725,239244.0786129927
1726,183190.76123835196
1727,156166.31356484062
1728,182410.0686521237
1729,159228.56413587744
1730,166803.0324101112
1731,118860.27653943283
1732,131627.94815451512
1733,120808.10686114762
1734,131737.6152985158
1735,132501.696685965
1736,118415.26592821414
1737,324421.4115671594
1738,209225.07326714398
1739,289405.76473629335
1740,225861.6375116059
1741,179180.6817106268
1742,172797.1770409557
1743,172136.93654373896
1744,294614.05374255654
1745,207113.67971214704
1746,249322.2987753865
1747,225946.72769718512
1748,203850.785645055
1749,148589.39642256056
1750,127628.51478778257
1751,233524.5923721206
1752,122691.85585144648
1753,142765.9284740118
1754,216065.98941880572
1755,162074.56247358676
1756,130340.1838475315
1757,121894.14221154609
1758,148634.21283320413
1759,164406.2845118924
1760,162935.30693010462
1761,140075.3967210273
1762,168631.39550663377
1763,187701.86518956232
1764,118588.70652724759
1765,176433.42615717094
1766,181198.57848313494
1767,216106.9518410076
1768,148890.47301084368
1769,179733.13268671307
1770,138464.78687829428
1771,135046.0240408499
1772,138699.41347458432
1773,135768.16344708612
1774,139163.41950698823
1775,137767.87141801123
1776,120911.19872558757
1777,117013.03139340477
1778,144047.0762260682
1779,111921.130446281
1780,180555.2566902185
1781,134626.7843591937
1782,101895.45724170381
1783,127951.03094509454
1784,94669.19801866154
1785,122516.34295776929
1786,149238.97242456314
1787,164016.9507566284
1788,67105.57879528838
1789,106434.93830710519
1790,88262.89991214179
1791,169595.63849880296
1792,149723.32520503033
1793,138185.27189475333
1794,146649.83250715028
1795,131018.48700538783
1796,122211.9622657844
1797,111255.96531588012
1798,126634.83854854612
1799,109743.09980080555
1800,125200.37219901817
1801,124991.90416800797
1802,145943.99730231863
1803,156247.8050561833
1804,140148.77455489777
1805,141257.8087233353
1806,110252.15958056372
1807,133092.2045372252
1808,123942.68360432608
1809,118913.24767508612
1810,145429.82293868213
1811,100616.70641364623
1812,99462.25558699804
1813,116073.92451778217
1814,101920.52581967965
1815,53085.65782130521
1816,99808.17744429185
1817,116808.71730102405
1818,126144.93028693057
1819,118431.78091280567
1820,57780.04244657624
1821,116163.68718719971
1822,153335.5612204359
1823,39296.29884416445
1824,137310.97463992753
1825,128290.62134274113
1826,95588.26207694749
1827,105788.65225406777
1828,134688.93769348323
1829,114305.77034573117
1830,139525.86075597693
1831,178897.77294460367
1832,77550.27358093407
1833,131482.37009426238
1834,121469.77080028952
1835,147369.93564375472
1836,124879.85576271985
1837,91481.03591848564
1838,123964.33340714495
1839,82421.66072749456
1840,160530.05478549382
1841,145692.43610812307
1842,69144.7152838479
1843,141271.44672946527
1844,135251.3036401168
1845,141626.52333837602
1846,152909.19699858542
1847,156904.84750076552
1848,53789.627911698415
1849,125199.43819918731
1850,123919.1844316807
1851,150846.60605262924
1852,133256.41222864186
1853,133573.43454332184
1854,173559.265971505
1855,135076.03037480294
1856,210450.1574291198
1857,172841.0109506279
1858,136176.78692410546
1859,126423.18860837888
1860,144175.41787862024
1861,126423.18860837888
1862,317903.0714424143
1863,310964.12855058175
1864,310964.12855058175
1865,330002.1356129313
1866,338379.74680022383
1867,254245.66599347227
1868,315645.9863802283
1869,200675.70259382649
1870,250383.19695122883
1871,262634.7015585743
1872,167062.51116938758
1873,229501.47089143176
1874,140629.36105638932
1875,207466.39014136605
1876,192877.8472917273
1877,224321.582017947
1878,207492.52538155654
1879,131118.2954951205
1880,133291.74097159365
1881,231192.99031710753
1882,250336.93278265875
1883,191367.40574864103
1884,202398.91454284813
1885,258652.86985559302
1886,318360.2403462071
1887,225636.61160147795
1888,277368.37904465635
1889,163918.9319340256
1890,127047.82975719623
1891,136957.77729010675
1892,106234.05377073694
1893,133518.19030252032
1894,130028.949476115
1895,142267.49341857838
1896,121099.61204487475
1897,105298.07311813624
1898,109676.16517956356
1899,154021.9308454078
1900,165555.6147647196
1901,165149.32360946547
1902,141121.53390653201
1903,235649.8867120828
1904,151630.7556265871
1905,195494.93275336464
1906,172662.43169008274
1907,208593.0838576334
1908,117385.32629594447
1909,135467.97568922557
1910,125015.24129388807
1911,210321.35360022562
1912,286006.0150475536
1913,141683.01909163478
1914,56664.93486789852
1915,316298.2231834195
1916,64034.31285940047
1917,266627.5840437239
1918,139722.76911827252
1919,161322.51029620206
1920,137820.94090489368
1921,371666.430514844
1922,327105.0737103363
1923,199964.00554117
1924,206153.4074968736
1925,214146.76514701734
1926,373887.91306926927
1927,140970.84337742897
1928,163934.49833409008
1929,124625.91828816815
1930,127829.67088715853
1931,140602.3110927881
1932,131914.35711602253
1933,180128.86872969088
1934,176754.24270273666
1935,169692.3256223853
1936,185210.1741005198
1937,180523.49815601963
1938,175188.21956152815
1939,249317.41028299954
1940,189751.5311855767
1941,170529.05387901067
1942,185591.7491341657
1943,206290.5664428416
1944,329317.47074862843
1945,363803.00986150885
1946,145663.1614913312
1947,308065.6889245653
1948,188536.54423085993
1949,237877.90231566282
1950,183385.26029112056
1951,272443.91701741127
1952,215223.06470160806
1953,162319.07632605065
1954,196644.1665026548
1955,127902.74458881827
1956,310370.7178231777
1957,159607.4981206771
1958,311100.63434483693
1959,136314.62699927963
1960,117331.73299238695
1961,115339.93303327482
1962,98600.1805030254
1963,104614.55904658843
1964,100469.40679679414
1965,140646.1457283383
1966,159105.77124436665
1967,293224.5185617973
1968,366880.48140319064
1969,370424.2747546493
1970,375298.48224999156
1971,381527.90529727464
1972,369620.4848524187
1973,275678.66547040764
1974,308282.4500440591
1975,348868.26332296914
1976,268322.50948693743
1977,353087.72251760407
1978,370904.47295915004
1979,335373.200020127
1980,186897.74230760254
1981,363080.02343685785
1982,225280.25895983385
1983,215531.50133163578
1984,171410.6318842175
1985,220920.0348734783
1986,214761.5560755869
1987,173650.57691317887
1988,171715.46669530042
1989,189185.4557789193
1990,221018.73301800515
1991,263739.3379058854
1992,206066.94736428602
1993,170191.16123481252
1994,241577.23173597254
1995,182748.4824987413
1996,247025.64749444334
1997,326342.27735263394
1998,338341.70838981326
1999,254352.29289372658
2000,318751.15224994824
2001,250167.4558981377
2002,239339.87214598287
2003,258769.59825483253
2004,274721.8283819556
2005,235001.34073824747
2006,241324.1651964267
2007,252768.32161192
2008,216728.34597014435
2009,187972.4816608197
2010,194404.88964109396
2011,147229.5173153108
2012,176343.1041582091
2013,179286.87078182833
2014,186247.37654092177
2015,197457.63914761506
2016,193882.97645440756
2017,193142.6755700029
2018,125041.95610597852
2019,133652.0136248747
2020,111875.44141211167
2021,114431.3635941496
2022,183968.80558355144
2023,135475.38134013594
2024,227421.1296904216
2025,341737.8374684981
2026,178580.01624089625
2027,140950.01859355558
2028,161958.6998148378
2029,173183.9699030794
2030,273943.1039629974
2031,247399.21721421502
2032,276462.3185327601
2033,258402.88370878866
2034,168041.35176531607
2035,205859.26041392973
2036,192393.24483290053
2037,200421.0080725268
2038,303863.23249950295
2039,224321.95762171442
2040,320646.63852598646
2041,277377.4492879962
2042,196486.09790942608
2043,168140.70538744112
2044,174013.51578207625
2045,207396.11926529257
2046,140881.7135889703
2047,151090.40414889666
2048,135820.23790678944
2049,141790.43410467016
2050,182130.2206938082
2051,103753.3922782649
2052,123796.92791288061
2053,147478.81296235003
2054,85261.19579900609
2055,165039.3787725633
2056,126949.60700269525
2057,126082.50951998806
2058,214704.2636402179
2059,134444.54091771014
2060,164807.00182949027
2061,187740.90149420837
2062,132460.12693849657
2063,118998.57482866285
2064,139328.21097472496
2065,125861.40054980374
2066,168896.3927519882
2067,126032.9421497643
2068,153639.74645116535
2069,86093.6033703542
2070,108353.6641290597
2071,94777.56722912844
2072,130021.97851511698
2073,139135.1290800005
2074,186054.451353189
2075,144090.40779298212
2076,122348.8207358889
2077,150705.38952565825
2078,132218.2723056357
2079,128604.93028791121
2080,119462.69911113089
2081,122286.53005749838
2082,126650.11371678497
2083,144994.02077544402
2084,115960.53280807484
2085,120694.26395362003
2086,121714.32379482086
2087,116965.54042237831
2088,104681.7340291174
2089,70903.45853140662
2090,132345.497124038
2091,122827.24020614804
2092,132205.41400072313
2093,130235.12949859061
2094,143823.7351409545
2095,151917.34972136864
2096,81653.26125325485
2097,94611.9537872641
2098,146126.40175743375
2099,62313.334897308
2100,91839.33960557908
2101,128912.79391052052
2102,145200.47339641154
2103,97374.99355955551
2104,117833.15034799238
2105,125614.77394456744
2106,66348.97836138948
2107,243737.84069540224
2108,116839.98032190689
2109,110032.73167980261
2110,133882.58962442394
2111,159833.3019750946
2112,136470.7208029036
2113,114046.92555080705
2114,99843.7292647531
2115,156990.00683772276
2116,124167.6358769414
2117,146834.57225326545
2118,114061.20300038994
2119,99623.2858930254
2120,109451.62915422046
2121,106192.21688728726
2122,102915.90334136669
2123,89264.69094130558
2124,172748.58851416173
2125,125334.07322384657
2126,144294.02849591858
2127,146702.16370628815
2128,124097.1822883038
2129,112983.90006251486
2130,137236.2201365279
2131,150568.73952442768
2132,115523.30048130076
2133,124007.7116613747
2134,118750.58273723011
2135,97948.60024899879
2136,68535.51124623547
2137,116964.56127110179
2138,125128.83196789084
2139,157330.87323682453
2140,139705.90620819782
2141,139677.076799884
2142,128363.59397828138
2143,137811.48511382024
2144,131909.66418349068
2145,136990.24921950075
2146,161382.2784543094
2147,133578.40970700173
2148,128375.14888188847
2149,131465.63981991226
2150,209407.35536151484
2151,139564.62620450516
2152,188384.58284164753
2153,169500.67237821326
2154,110674.97363655898
2155,127621.32547904403
2156,246489.06506590135
2157,231278.14177914392
2158,240624.05201134644
2159,222846.40797341304
2160,174758.51628256994
2161,243855.74363795185
2162,318382.3428154284
2163,354129.42858642375
2164,256693.75566305075
2165,193597.7320893299
2166,141919.51827381545
2167,236635.1514737268
2168,201781.34883009957
2169,195588.35541939165
2170,215094.05757205532
2171,140393.02792591718
2172,136805.76462329642
2173,152341.88942647117
2174,237377.1522380179
2175,310958.97787473054
2176,337633.2701793807
2177,236575.64727205798
2178,213435.92292349366
2179,142351.13469845473
2180,215552.45475359217
2181,193243.94842395562
2182,212421.23069324726
2183,195733.96929599458
2184,129189.13081098134
2185,120939.93301591293
2186,142797.42213572835
2187,154320.68876560242
2188,158327.64345713882
2189,203725.03327071402
2190,83813.78851404572
2191,87319.46522492704
2192,98820.54023205923
2193,110552.52824298039
2194,104352.497599387
2195,116263.90049809337
2196,103983.83750110866
2197,113273.23937389739
2198,174640.3534958041
2199,165412.52073739233
2200,144643.81416036753
2201,142690.45707816677
2202,206259.14339235408
2203,151745.75450189214
2204,176003.23017342988
2205,104931.84936717866
2206,138968.39789665447
2207,221998.50535558345
2208,247205.21058100427
2209,209404.70916012194
2210,125333.7796816618
2211,116504.7053338219
2212,110040.06189065936
2213,102841.13516125665
2214,127408.78458456484
2215,102469.76358734629
2216,140603.26146234598
2217,85404.79456131028
2218,70565.26672842015
2219,69025.21850271002
2220,69460.02424655645
2221,316298.2231834195
2222,271092.13593067974
2223,290129.07840449386
2224,206945.0385234164
2225,119944.03134899044
2226,181157.0155165149
2227,198282.12128930606
2228,271576.7543849802
2229,235563.7787476491
2230,149572.74813084042
2231,209408.5218736427
2232,171561.17804690788
2233,165609.63778889997
2234,258983.36388194494
2235,217294.0724171209
2236,273388.73143127677
2237,361304.81059914426
2238,207689.2072840004
2239,108710.94829823551
2240,164147.7292085279
2241,146158.6478109908
2242,131854.7460509249
2243,123692.01461381446
2244,108889.03327614836
2245,112099.18336411247
2246,145152.65668330865
2247,113506.45460668657
2248,129325.66984457709
2249,126489.37827015852
2250,134732.0666418189
2251,118385.74737488569
2252,181139.7722596563
2253,155898.79366832686
2254,175820.4181204732
2255,185298.3532551238
2256,184355.869173717
2257,191281.48539748834
2258,172368.1728597885
2259,171115.48582799247
2260,168330.32009914026
2261,201244.1666854436
2262,221976.37565329217
2263,331722.8756186699
2264,358647.5675354983
2265,190146.32751327945
2266,273804.0710811295
2267,331135.2026975896
2268,379414.44161635963
2269,143406.36731610534
2270,184445.54671839092
2271,235429.64611295526
2272,204147.6045180464
2273,159430.40200648492
2274,166942.89032616594
2275,170805.2610632477
2276,189171.331282517
2277,182254.55424869512
2278,148525.4008355325
2279,127687.84852145797
2280,123834.8592565257
2281,158617.12557253792
2282,185043.71042398328
2283,101982.47279207192
2284,106913.29944159428
2285,167222.5985215882
2286,125188.20343745049
2287,365067.3875220953
2288,288862.1817130393
2289,373583.784980449
2290,387889.99248165084
2291,322957.8247783036
2292,375114.9985635004
2293,403277.25393643486
2294,382058.4243793387
2295,384492.7402202593
2296,286161.0168975102
2297,313419.2210636533
2298,332267.417644163
2299,368784.70079078857
2300,332882.3076090944
2301,281774.9206380249
2302,228532.7786944701
2303,249300.2381510968
2304,262105.29663811988
2305,177709.73583195015
2306,170134.57400543554
2307,175764.70225337415
2308,221706.36405694348
2309,276824.3408897023
2310,218673.3774770798
2311,208770.1600754248
2312,178924.1608146448
2313,172312.97120375524
2314,177284.4629009954
2315,174703.98536512317
2316,192280.89295871218
2317,180247.68907995097
2318,174981.8299801371
2319,179893.20503597945
2320,204739.03496667114
2321,251703.57499423693
2322,179047.2067080355
2323,182180.05494518732
2324,174078.48067613342
2325,208413.01468375677
2326,169553.1229505463
2327,215772.3662376534
2328,229527.59660007502
2329,181898.6756088098
2330,169616.26120673888
2331,359552.1413234898
2332,383202.64663892746
2333,336868.88671439054
2334,261767.9094418687
2335,265519.2949101942
2336,333414.1899377479
2337,210642.505957096
2338,280190.61005796114
2339,227530.03834052043
2340,390728.4615767161
2341,209835.59410518405
2342,226199.9787144298
2343,217273.91573549202
2344,237005.574754442
2345,250168.9685577087
2346,226994.04735317762
2347,201213.87587861955
2348,232707.4349850872
2349,173012.4870272348
2350,291294.9206705776
2351,242413.08760555365
2352,252274.02768040646
2353,224660.0972973214
2354,136746.66252538734
2355,160486.52187876156
2356,150570.40510653748
2357,198201.7486183402
2358,189652.83292326742
2359,123631.45794622583
2360,114935.77867078729
2361,144440.51321912472
2362,259312.58266542666
2363,137715.23295557217
2364,159335.8792821451
2365,222705.66961944872
2366,201937.11393328113
2367,224115.90795706757
2368,221301.7303368068
2369,217813.9192459737
2370,171096.33120125384
2371,171785.21140103284
2372,188140.59278072356
2373,281678.622383204
2374,295572.00070783985
2375,242502.53341819768
2376,286788.4772959794
2377,328419.45374403667
2378,142690.44456775594
2379,191456.30636750383
2380,140666.68079437307
2381,155379.62605197116
2382,189473.52051266318
2383,198733.17975372952
2384,242863.20768818067
2385,154737.46688484968
2386,137521.46139842336
2387,133549.92074509335
2388,99993.92800666782
2389,123800.38183338853
2390,136349.15585717684
2391,141446.84048476978
2392,115995.57197767719
2393,173713.61159153338
2394,142041.1372432789
2395,194649.999361839
2396,135988.57600322782
2397,214116.33730931068
2398,131969.8951598795
2399,60566.59831890695
2400,64362.96104160951
2401,113811.44990894926
2402,139330.1787977333
2403,136634.6934072764
2404,137007.38987158635
2405,155350.4572649322
2406,139046.43503569515
2407,129881.68710126495
2408,135239.78759249914
2409,131010.38784811439
2410,174034.21820492874
2411,127623.4780437245
2412,161613.88027038067
2413,131111.01018844996
2414,135968.8483441335
2415,137232.8153017478
2416,132244.48821696592
2417,133979.65965964706
2418,126864.29322323084
2419,117508.64665571933
2420,131891.79083026102
2421,151574.4497278851
2422,119693.87140075295
2423,129646.13982607232
2424,163170.33403483697
2425,198493.59086811365
2426,131215.59125486345
2427,137929.47607372486
2428,176464.31292646183
2429,122188.9499618206
2430,131706.69890000587
2431,107568.63369502012
2432,145103.10640480067
2433,147784.97361915171
2434,138999.0468257039
2435,150738.39589271124
2436,105926.06773426865
2437,104352.01407663447
2438,128329.85433684748
2439,105692.22565248667
2440,117919.64031240175
2441,106309.2463506279
2442,104934.51727527096
2443,113713.4341243022
2444,124781.45419765056
2445,77020.35498861308
2446,133320.7923498023
2447,186893.62869331162
2448,139779.42225725375
2449,105925.84370485254
2450,148637.38585552038
2451,118893.49862258048
2452,210428.41736096004
2453,95798.55312478782
2454,127877.1301977007
2455,121602.17280719672
2456,133922.00641572574
2457,116305.67639802437
2458,112498.46898252323
2459,106239.71033992596
2460,141177.68014788508
2461,113224.31734084022
2462,133898.71924341185
2463,116792.61478762749
2464,147933.08089979968
2465,128278.54818328652
2466,108125.50897188108
2467,153598.16830318174
2468,70463.71359644843
2469,74197.28709064088
2470,171417.81135337867
2471,203775.7059551504
2472,155046.66649564807
2473,116232.111051026
2474,78729.47789493063
2475,225551.0887420255
2476,109419.13444500061
2477,127806.02865328013
2478,158837.6374065752
2479,106332.19994461676
2480,150805.42322729377
2481,124830.81026897853
2482,127860.96630765942
2483,114224.98550371463
2484,119528.84761462345
2485,124177.83684146088
2486,158574.1372034007
2487,169845.8763330097
2488,165035.16524739683
2489,151336.52960605655
2490,155946.20430236953
2491,96810.6875220286
2492,171330.92661943752
2493,138645.64744243337
2494,162471.12727598994
2495,84452.45509609456
2496,221164.86958988203
2497,150551.88767983322
2498,112288.26944502117
2499,93205.5398939404
2500,126418.830699691
2501,136207.00691757738
2502,151532.85393121935
2503,95054.675038879
2504,173876.5141329592
2505,223528.5826353485
2506,265412.0757841598
2507,323712.3809675417
2508,265412.0757841598
2509,203013.97107565464
2510,225914.86446525145
2511,179911.76396649188
2512,206261.46194737047
2513,209313.33440440433
2514,245360.20974665086
2515,149730.9132343315
2516,159150.02040791314
2517,139565.5436390632
2518,153651.88106157948
2519,216801.97717524285
2520,202447.3012717834
2521,188751.58900734363
2522,221395.6059477086
2523,128002.36721835157
2524,137567.44944461796
2525,141813.98648251317
2526,135650.3791015811
2527,111732.91125709983
2528,129443.22084909871
2529,126812.4356413423
2530,123605.4900912842
2531,256752.59158710664
2532,225922.2011195046
2533,192144.0298755504
2534,228107.38456594187
2535,329047.99831289204
2536,231709.08136681252
2537,233436.75310940578
2538,186401.83662364463
2539,186982.1588081384
2540,170031.9781365449
2541,180231.3077194013
2542,163826.22648725793
2543,129375.33366752492
2544,129403.52861322391
2545,135081.4202258266
2546,129157.91637934468
2547,145775.38280984314
2548,143324.56959327444
2549,156235.21004728132
2550,236702.94448773592
2551,135710.81586728976
2552,128074.78922996033
2553,75527.47854222092
2554,117645.79534720564
2555,119619.16184723783
2556,113386.07970484969
2557,120530.21516508135
2558,172448.0898293149
2559,133096.15827367638
2560,131526.68748767272
2561,160753.5386845892
2562,132117.79818753107
2563,147053.9754948189
2564,191895.43407571779
2565,139280.25549712908
2566,169758.12719857148
2567,134316.41273293868
2568,198031.2554729873
2569,193273.50764945193
2570,124999.47074126994
2571,186346.65516650685
2572,184929.8663711297
2573,206945.4550123267
2574,300540.95043075155
2575,123944.40301744908
2576,131480.2824183588
2577,151120.08777283877
2578,88840.81045623022
2579,66963.16452662162
2580,120028.39234534238
2581,112056.19636679192
2582,104364.47001942877
2583,265088.0149861495
2584,153245.36398298806
2585,188180.60360721155
2586,226787.44093174287
2587,207221.5746697537
2588,167190.49532874988
2589,150020.27534587597
2590,220621.8537454619
2591,200862.14918939557
2592,206976.9867643561
2593,246359.0759187856
2594,182196.26362435587
2595,214168.2877364943
2596,332562.5819864873
2597,181006.25047868263
2598,265864.2893316271
2599,323125.5252952042
2600,160722.69417534326
2601,150920.06609062283
2602,79233.66188365596
2603,104311.58878178953
2604,89268.05209861786
2605,71126.80039323845
2606,142028.28015400792
2607,183821.08520200144
2608,196397.22899089684
2609,164204.07255820936
2610,117349.8302806533
2611,122762.19715442594
2612,150370.72538404804
2613,135759.63410408513
2614,126399.17922598393
2615,152153.87255461753
2616,143649.53923986974
2617,179622.91923060612
2618,208535.23329817096
2619,212732.34047277525
2620,181400.70340155836
2621,182814.31268889603
2622,181212.50476661194
2623,244376.27963381057
2624,297510.7949432999
2625,350369.8989745774
2626,157445.16970101712
2627,182339.9192812373
2628,419669.2740884752
2629,430566.67108184757
2630,337404.9260463389
2631,406292.061517141
2632,390395.58031690674
2633,311919.8100598978
2634,372333.7651992326
2635,149446.02192729176
2636,179889.94661318054
2637,187115.94226280035
2638,271884.88098334114
2639,181410.49434587362
2640,147832.86791827562
2641,104335.99630919301
2642,192458.22760091393
2643,98486.3775556134
2644,117223.58072235384
2645,100044.554985286
2646,93867.02668910146
2647,101607.25457209098
2648,141677.86609117294
2649,144465.21501100212
2650,161499.41171251365
2651,141848.78734633603
2652,380457.8417364482
2653,247116.14768675534
2654,248026.12990122923
2655,357566.31046309887
2656,285625.93216408166
2657,342161.78515016567
2658,290467.2271420086
2659,309757.41271515266
2660,342855.51934184815
2661,349301.3849741707
2662,333803.8997367952
2663,309553.4512506746
2664,267543.98654953187
2665,325248.7859753199
2666,289215.0542058098
2667,166099.06293356922
2668,180675.6118998848
2669,170920.97367666618
2670,291673.7113791788
2671,182965.3773662944
2672,185580.62445189522
2673,212360.5121412587
2674,211718.80070737147
2675,171875.73322923464
2676,182143.76549299274
2677,186639.6914509391
2678,255121.2203574292
2679,275699.5619475816
2680,288940.27204601385
2681,382462.6800528674
2682,344006.9713427493
2683,399706.5424698625
2684,326392.1294748687
2685,362466.8369743618
2686,251395.6746972861
2687,326728.11184896936
2688,220249.19246014912
2689,219750.09522392004
2690,392919.667050925
2691,184878.81833987474
2692,135203.52861393883
2693,200391.3647260711
2694,141642.58995540027
2695,188458.78332421207
2696,181190.6595091987
2697,181312.56878744724
2698,192055.55100457327
2699,180171.54027432564
2700,149938.29501328213
2701,144099.34131815252
2702,107375.92856401797
2703,138616.56020280128
2704,134178.69781333522
2705,122445.97972524812
2706,115992.72589774392
2707,125848.24556069727
2708,141982.4831834221
2709,114001.86975612507
2710,133564.35477013807
2711,273154.3418797717
2712,365202.3123025751
2713,172432.95662193152
2714,157084.26613280742
2715,168768.61251553372
2716,157142.19323229184
2717,186646.43106854835
2718,224648.70845717177
2719,150608.09767501702
2720,177492.59487503493
2721,132760.27978064516
2722,155750.01815127366
2723,145972.53973739393
2724,127523.97523864354
2725,137248.08923722335
2726,145281.2171710262
2727,177233.19738258066
2728,162486.4482190431
2729,151468.43391126266
2730,146027.03526709307
2731,131228.0865992665
2732,127510.18436648145
2733,164335.1695330164
2734,147698.61061241434
